respondent_id,interview_examination,gender,age_years,age_months_sc_0_2yr,race,six_month_period,age_months_ex_0_19yr,served_active_duty_us,served_active_duty_foreign,born_usa,citizen_usa,time_in_us,education_youth,education,marital_status,pregnant,language_english,household_income
80144,both interview and exam,male,50,NA,white,1,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,5,married,NA,TRUE,87500
80145,both interview and exam,male,22,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,separated,NA,FALSE,7500
80146,both interview and exam,male,33,NA,mexican american,2,NA,FALSE,NA,FALSE,FALSE,7.5,NA,5,married,NA,FALSE,7500
80147,both interview and exam,female,0,4,white,2,4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
80148,both interview and exam,male,80,NA,mexican american,1,NA,FALSE,NA,FALSE,FALSE,45,NA,1,married,NA,FALSE,7500
80149,both interview and exam,female,20,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,living_with_partner,no,TRUE,NA
80150,both interview and exam,female,12,NA,other hispanic,2,151,NA,NA,TRUE,TRUE,NA,7,NA,NA,NA,TRUE,22500
80151,both interview and exam,male,6,NA,white,2,81,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,TRUE,30000
80152,both interview and exam,male,64,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,87500
80153,both interview and exam,female,53,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
80154,both interview and exam,female,35,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,no,TRUE,30000
80155,both interview and exam,male,52,NA,other hispanic,2,NA,FALSE,NA,FALSE,FALSE,25,NA,4,married,NA,FALSE,NA
80156,both interview and exam,male,45,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,87500
80157,interview only,female,42,NA,mexican american,NA,NA,FALSE,NA,FALSE,FALSE,17.5,NA,3,married,unable to ascertain,FALSE,22500
80158,both interview and exam,male,35,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,40000
80159,both interview and exam,male,7,NA,black,2,89,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,TRUE,2500
80160,both interview and exam,female,13,NA,white,1,161,NA,NA,TRUE,TRUE,NA,6,NA,NA,NA,TRUE,100000
80161,both interview and exam,female,10,NA,other hispanic,2,123,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,FALSE,50000
80162,both interview and exam,female,17,NA,white,2,211,FALSE,NA,TRUE,TRUE,NA,10,NA,NA,NA,TRUE,60000
80163,both interview and exam,female,63,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,1,married,NA,TRUE,22500
80164,both interview and exam,male,19,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,11,NA,NA,NA,TRUE,12500
80165,both interview and exam,female,65,NA,other hispanic,2,NA,FALSE,NA,FALSE,TRUE,35,NA,2,married,NA,TRUE,60000
80166,both interview and exam,male,17,NA,other hispanic,1,210,FALSE,NA,TRUE,TRUE,NA,11,NA,NA,NA,TRUE,100000
80167,both interview and exam,female,9,NA,white,1,118,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,100000
80168,both interview and exam,male,38,NA,other,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,30000
80169,both interview and exam,female,42,NA,other hispanic,2,NA,FALSE,NA,FALSE,TRUE,25,NA,1,married,no,FALSE,NA
80170,both interview and exam,female,50,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,100000
80171,both interview and exam,female,8,NA,black,2,106,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,12500
80172,both interview and exam,female,2,NA,other hispanic,2,29,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,70000
80173,both interview and exam,female,15,NA,white,2,188,NA,NA,TRUE,TRUE,NA,7,NA,NA,NA,TRUE,87500
80174,both interview and exam,female,61,NA,mexican american,1,NA,FALSE,NA,FALSE,TRUE,35,NA,5,married,NA,FALSE,40000
80175,both interview and exam,male,64,NA,black,2,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,3,married,NA,TRUE,40000
80176,both interview and exam,female,15,NA,white,2,182,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,TRUE,50000
80177,both interview and exam,male,2,NA,white,1,36,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,22500
80178,both interview and exam,male,35,NA,mexican american,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,living_with_partner,NA,TRUE,70000
80179,both interview and exam,female,75,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,widowed,NA,TRUE,17500
80180,both interview and exam,male,9,NA,other,1,117,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,100000
80181,both interview and exam,female,69,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,divorced,NA,TRUE,30000
80182,both interview and exam,female,14,NA,asian,1,171,NA,NA,FALSE,FALSE,0.5,7,NA,NA,NA,TRUE,2500
80183,both interview and exam,male,75,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,never_married,NA,TRUE,40000
80184,both interview and exam,male,13,NA,other hispanic,2,166,NA,NA,TRUE,TRUE,NA,7,NA,NA,NA,FALSE,30000
80185,both interview and exam,male,61,NA,mexican american,2,NA,FALSE,NA,FALSE,TRUE,45,NA,2,married,NA,TRUE,30000
80186,both interview and exam,female,10,NA,black,2,131,NA,NA,TRUE,TRUE,NA,5,NA,NA,NA,TRUE,100000
80187,both interview and exam,male,60,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,22500
80188,both interview and exam,male,55,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,living_with_partner,NA,TRUE,50000
80189,both interview and exam,male,18,NA,other,2,223,FALSE,NA,TRUE,TRUE,NA,11,NA,NA,NA,TRUE,100000
80190,both interview and exam,female,33,NA,other,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,no,TRUE,17500
80191,both interview and exam,male,6,NA,other,2,74,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,TRUE,50000
80192,both interview and exam,male,0,6,black,2,7,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA
80193,both interview and exam,female,43,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,living_with_partner,no,TRUE,60000
80194,both interview and exam,female,18,NA,mexican american,1,223,FALSE,NA,TRUE,TRUE,NA,13,NA,NA,NA,TRUE,87500
80195,both interview and exam,male,1,13,mexican american,1,14,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,22500
80196,both interview and exam,male,13,NA,mexican american,2,157,NA,NA,TRUE,TRUE,NA,6,NA,NA,NA,TRUE,70000
80197,both interview and exam,male,44,NA,mexican american,2,NA,FALSE,NA,FALSE,FALSE,NA,NA,2,living_with_partner,NA,FALSE,30000
80198,both interview and exam,female,7,NA,white,1,91,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,TRUE,100000
80199,both interview and exam,female,61,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,separated,NA,TRUE,50000
80200,both interview and exam,male,57,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,divorced,NA,TRUE,87500
80201,both interview and exam,female,63,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,35,NA,2,divorced,NA,TRUE,30000
80202,both interview and exam,male,49,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,50000
80203,both interview and exam,male,67,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,25,NA,3,married,NA,TRUE,NA
80204,both interview and exam,male,59,NA,white,1,NA,FALSE,NA,FALSE,FALSE,12.5,NA,3,married,NA,TRUE,40000
80205,both interview and exam,male,75,NA,white,1,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,3,divorced,NA,TRUE,17500
80206,both interview and exam,female,63,NA,other hispanic,2,NA,FALSE,NA,FALSE,TRUE,55,NA,2,married,NA,FALSE,12500
80207,both interview and exam,female,49,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,30000
80208,interview only,male,1,20,white,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,60000
80209,both interview and exam,male,0,3,black,2,3,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,50000
80210,both interview and exam,male,37,NA,other hispanic,1,NA,FALSE,NA,FALSE,FALSE,17.5,NA,5,married,NA,FALSE,87500
80211,both interview and exam,female,7,NA,mexican american,1,88,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,TRUE,100000
80212,both interview and exam,female,56,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,87500
80213,both interview and exam,female,0,5,mexican american,2,6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
80214,both interview and exam,male,46,NA,other hispanic,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,NA
80215,both interview and exam,male,22,NA,white,2,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,87500
80216,both interview and exam,female,8,NA,white,2,100,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,TRUE,40000
80217,both interview and exam,female,28,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,no,TRUE,7500
80218,both interview and exam,female,72,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,widowed,NA,TRUE,NA
80219,both interview and exam,female,5,NA,other hispanic,1,64,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,87500
80220,both interview and exam,female,48,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,divorced,NA,TRUE,100000
80221,interview only,male,33,NA,mexican american,NA,NA,FALSE,NA,FALSE,FALSE,17.5,NA,1,living_with_partner,NA,FALSE,30000
80222,both interview and exam,female,57,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,17500
80223,both interview and exam,female,11,NA,other,1,136,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,TRUE,40000
80224,both interview and exam,female,0,6,other hispanic,2,8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,12500
80225,both interview and exam,female,40,NA,mexican american,2,NA,FALSE,NA,FALSE,TRUE,25,NA,3,divorced,no,FALSE,12500
80226,both interview and exam,male,30,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,30000
80227,both interview and exam,male,37,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,87500
80228,both interview and exam,male,10,NA,white,2,123,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,TRUE,70000
80229,both interview and exam,female,1,14,other hispanic,2,15,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,7500
80230,interview only,female,23,NA,other,NA,NA,FALSE,NA,TRUE,TRUE,NA,NA,1,never_married,unable to ascertain,TRUE,17500
80231,both interview and exam,female,36,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,no,TRUE,17500
80232,both interview and exam,female,15,NA,black,1,181,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,TRUE,NA
80233,both interview and exam,male,21,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,22500
80234,both interview and exam,female,50,NA,mexican american,1,NA,FALSE,NA,FALSE,TRUE,35,NA,1,married,NA,FALSE,50000
80235,both interview and exam,female,44,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,25,NA,3,married,no,TRUE,60000
80236,both interview and exam,female,22,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,no,TRUE,30000
80237,both interview and exam,male,59,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
80238,both interview and exam,male,22,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,living_with_partner,NA,TRUE,60000
80239,both interview and exam,male,10,NA,black,1,131,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,TRUE,70000
80240,both interview and exam,female,33,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,no,TRUE,50000
80241,both interview and exam,female,61,NA,other hispanic,2,NA,FALSE,NA,FALSE,TRUE,35,NA,1,divorced,NA,FALSE,22500
80242,both interview and exam,male,22,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,never_married,NA,TRUE,NA
80243,both interview and exam,female,12,NA,white,2,152,NA,NA,TRUE,TRUE,NA,6,NA,NA,NA,TRUE,100000
80244,both interview and exam,female,35,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,yes,TRUE,100000
80245,both interview and exam,male,20,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,never_married,NA,TRUE,40000
80246,both interview and exam,male,4,NA,white,1,49,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
80247,both interview and exam,female,58,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,divorced,NA,TRUE,17500
80248,both interview and exam,female,29,NA,other hispanic,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,no,TRUE,100000
80249,both interview and exam,male,50,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,12500
80250,both interview and exam,male,72,NA,white,2,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,4,married,NA,TRUE,40000
80251,both interview and exam,female,27,NA,black,2,NA,FALSE,NA,FALSE,FALSE,3,NA,3,married,no,TRUE,40000
80252,both interview and exam,female,64,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,living_with_partner,NA,TRUE,100000
80253,both interview and exam,male,8,NA,asian,2,104,NA,NA,FALSE,FALSE,7.5,2,NA,NA,NA,TRUE,87500
80254,both interview and exam,female,31,NA,asian,1,NA,FALSE,NA,FALSE,FALSE,3,NA,5,married,unable to ascertain,TRUE,60000
80255,interview only,female,3,NA,asian,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,22500
80256,both interview and exam,male,2,NA,other hispanic,1,26,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,NA
80257,both interview and exam,female,31,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,never_married,no,TRUE,30000
80258,both interview and exam,male,19,NA,black,2,229,FALSE,NA,TRUE,TRUE,NA,11,NA,NA,NA,TRUE,22500
80259,both interview and exam,male,27,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,living_with_partner,NA,TRUE,40000
80260,both interview and exam,male,40,NA,other hispanic,1,NA,FALSE,NA,FALSE,FALSE,3,NA,3,married,NA,TRUE,87500
80261,both interview and exam,female,38,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,17.5,NA,5,married,no,TRUE,100000
80262,both interview and exam,female,73,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,living_with_partner,NA,TRUE,100000
80263,both interview and exam,male,52,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,12500
80264,both interview and exam,female,21,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,no,TRUE,NA
80265,both interview and exam,female,35,NA,white,1,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,5,divorced,no,TRUE,100000
80266,both interview and exam,female,69,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,100000
80267,both interview and exam,male,61,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,40000
80268,both interview and exam,male,71,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,35,NA,2,married,NA,TRUE,60000
80269,both interview and exam,male,25,NA,asian,2,NA,FALSE,NA,FALSE,FALSE,7.5,NA,3,never_married,NA,TRUE,40000
80270,interview only,male,37,NA,mexican american,NA,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,22500
80271,both interview and exam,male,2,NA,mexican american,2,26,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,50000
80272,both interview and exam,female,41,NA,mexican american,1,NA,FALSE,NA,FALSE,FALSE,17.5,NA,2,married,no,FALSE,22500
80273,both interview and exam,male,44,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,100000
80274,both interview and exam,female,70,NA,white,1,NA,FALSE,NA,FALSE,FALSE,45,NA,2,widowed,NA,TRUE,40000
80275,both interview and exam,male,24,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,17500
80276,both interview and exam,male,0,7,mexican american,2,7,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,22500
80277,both interview and exam,female,57,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,divorced,NA,TRUE,40000
80278,both interview and exam,male,47,NA,mexican american,1,NA,FALSE,NA,FALSE,FALSE,NA,NA,1,living_with_partner,NA,FALSE,NA
80279,both interview and exam,male,38,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,100000
80280,both interview and exam,female,31,NA,mexican american,2,NA,FALSE,NA,FALSE,FALSE,17.5,NA,2,living_with_partner,no,FALSE,100000
80281,both interview and exam,female,44,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,no,TRUE,22500
80282,both interview and exam,female,5,NA,mexican american,2,70,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,7500
80283,both interview and exam,female,13,NA,other hispanic,1,162,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,TRUE,2500
80284,both interview and exam,male,11,NA,black,1,142,NA,NA,TRUE,TRUE,NA,5,NA,NA,NA,TRUE,100000
80285,both interview and exam,male,50,NA,asian,2,NA,FALSE,NA,FALSE,TRUE,35,NA,5,married,NA,TRUE,100000
80286,both interview and exam,male,38,NA,other hispanic,2,NA,FALSE,NA,FALSE,TRUE,17.5,NA,5,married,NA,TRUE,40000
80287,both interview and exam,female,21,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,no,TRUE,60000
80288,both interview and exam,male,64,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,divorced,NA,TRUE,17500
80289,both interview and exam,female,37,NA,other hispanic,1,NA,FALSE,NA,FALSE,TRUE,25,NA,4,married,no,TRUE,12500
80290,both interview and exam,male,1,13,black,1,14,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,87500
80291,both interview and exam,male,31,NA,black,1,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,60000
80292,both interview and exam,female,69,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,NA
80293,both interview and exam,female,11,NA,black,2,142,NA,NA,TRUE,TRUE,NA,6,NA,NA,NA,TRUE,30000
80294,both interview and exam,female,75,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,70000
80295,both interview and exam,female,38,NA,asian,2,NA,FALSE,NA,FALSE,TRUE,25,NA,5,married,no,TRUE,87500
80296,both interview and exam,female,64,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,divorced,NA,TRUE,22500
80297,both interview and exam,female,16,NA,mexican american,2,194,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,30000
80298,both interview and exam,female,4,NA,other hispanic,2,56,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,22500
80299,both interview and exam,male,15,NA,black,1,181,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,30000
80300,both interview and exam,female,61,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,12500
80301,both interview and exam,male,24,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,living_with_partner,NA,TRUE,40000
80302,both interview and exam,female,33,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,never_married,unable to ascertain,TRUE,12500
80303,both interview and exam,male,33,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,22500
80304,both interview and exam,male,43,NA,mexican american,2,NA,FALSE,NA,FALSE,FALSE,7.5,NA,3,married,NA,FALSE,30000
80305,both interview and exam,female,32,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,no,TRUE,12500
80306,both interview and exam,female,4,NA,mexican american,2,61,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA
80307,both interview and exam,female,75,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,17500
80308,both interview and exam,male,39,NA,mexican american,2,NA,FALSE,NA,FALSE,FALSE,25,NA,3,married,NA,TRUE,60000
80309,both interview and exam,female,44,NA,mexican american,1,NA,FALSE,NA,FALSE,FALSE,17.5,NA,3,married,no,FALSE,NA
80310,both interview and exam,male,18,NA,black,2,223,FALSE,NA,TRUE,TRUE,NA,11,NA,NA,NA,TRUE,NA
80311,both interview and exam,female,11,NA,black,1,142,NA,NA,TRUE,TRUE,NA,5,NA,NA,NA,TRUE,50000
80312,both interview and exam,male,40,NA,asian,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,40000
80313,both interview and exam,female,2,NA,white,1,31,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
80314,both interview and exam,female,10,NA,black,1,129,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,TRUE,70000
80315,both interview and exam,female,60,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,never_married,NA,TRUE,12500
80316,both interview and exam,female,11,NA,black,2,135,NA,NA,TRUE,TRUE,NA,5,NA,NA,NA,TRUE,NA
80317,both interview and exam,female,14,NA,white,1,177,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,TRUE,100000
80318,both interview and exam,female,2,NA,black,1,31,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,2500
80319,both interview and exam,female,8,NA,mexican american,1,99,NA,NA,TRUE,TRUE,NA,2,NA,NA,NA,TRUE,100000
80320,both interview and exam,female,9,NA,black,1,119,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,22500
80321,both interview and exam,male,72,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,divorced,NA,TRUE,17500
80322,both interview and exam,female,55,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,7.5,NA,4,married,NA,TRUE,70000
80323,both interview and exam,male,33,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,divorced,NA,TRUE,2500
80324,both interview and exam,female,48,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,17500
80325,both interview and exam,female,19,NA,mexican american,1,234,FALSE,NA,TRUE,TRUE,NA,14,NA,NA,NA,TRUE,22500
80326,both interview and exam,female,52,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,30000
80327,both interview and exam,male,27,NA,other hispanic,2,NA,FALSE,NA,FALSE,TRUE,NA,NA,5,never_married,NA,TRUE,12500
80328,both interview and exam,female,71,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,widowed,NA,TRUE,17500
80329,both interview and exam,female,69,NA,mexican american,1,NA,FALSE,NA,FALSE,NA,35,NA,1,separated,NA,TRUE,70000
80330,both interview and exam,male,73,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,55,NA,5,married,NA,TRUE,50000
80331,both interview and exam,male,27,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,never_married,NA,TRUE,50000
80332,both interview and exam,male,24,NA,mexican american,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,never_married,NA,TRUE,17500
80333,both interview and exam,female,45,NA,mexican american,1,NA,FALSE,NA,FALSE,TRUE,25,NA,1,married,NA,FALSE,NA
80334,both interview and exam,female,14,NA,white,2,173,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,TRUE,40000
80335,both interview and exam,male,28,NA,white,2,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,3,living_with_partner,NA,TRUE,30000
80336,both interview and exam,female,24,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,divorced,no,TRUE,30000
80337,both interview and exam,female,14,NA,asian,2,180,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,100000
80338,both interview and exam,male,23,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,living_with_partner,NA,TRUE,30000
80339,both interview and exam,female,37,NA,mexican american,2,NA,FALSE,NA,FALSE,TRUE,25,NA,3,living_with_partner,no,FALSE,17500
80340,both interview and exam,male,61,NA,black,2,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,4,living_with_partner,NA,TRUE,100000
80341,both interview and exam,female,8,NA,white,2,105,NA,NA,TRUE,TRUE,NA,2,NA,NA,NA,TRUE,70000
80342,both interview and exam,female,2,NA,black,1,26,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,40000
80343,both interview and exam,female,24,NA,other hispanic,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,separated,no,TRUE,NA
80344,both interview and exam,female,21,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,no,TRUE,12500
80345,both interview and exam,female,71,NA,mexican american,1,NA,FALSE,NA,FALSE,TRUE,55,NA,1,married,NA,FALSE,22500
80346,both interview and exam,male,6,NA,white,2,74,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,TRUE,100000
80347,both interview and exam,female,44,NA,other hispanic,1,NA,FALSE,NA,FALSE,FALSE,17.5,NA,3,living_with_partner,no,FALSE,NA
80348,both interview and exam,female,10,NA,asian,2,121,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,TRUE,100000
80349,both interview and exam,female,28,NA,asian,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,never_married,no,TRUE,60000
80350,both interview and exam,female,31,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,no,TRUE,12500
80351,both interview and exam,female,37,NA,asian,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,no,TRUE,87500
80352,both interview and exam,male,20,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,never_married,NA,TRUE,40000
80353,both interview and exam,female,9,NA,mexican american,2,119,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,70000
80354,both interview and exam,female,12,NA,asian,2,151,NA,NA,TRUE,TRUE,NA,6,NA,NA,NA,TRUE,87500
80355,both interview and exam,female,70,NA,other hispanic,1,NA,FALSE,NA,FALSE,FALSE,35,NA,1,separated,NA,FALSE,12500
80356,both interview and exam,male,12,NA,black,1,145,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,TRUE,12500
80357,both interview and exam,female,42,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,no,TRUE,12500
